Name,Season,Height,Weight,Position,School,Class,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ORTG,DRTG,AST/TOV,NBA GP,NBA MPG,NBA WS,NBA WSP48,NBA BPM,NBA VORP,NBA PLUSMINUS
Josh Jackson,2016-17,80,205,SG/SF,Kansas,1,1.0,35,35,1077,24.2,0.5589999999999999,0.552,0.21,0.403,571.0,8.7,17.5,13.3,18.2,3.1,3.5,15.9,27.2,2.7,2.2,4.9,0.18,5.7,4.2,9.9,110.9,96.1,1.07,219,24.4,-1.8,-0.016,-3.8,-2.5,-1.5
Markelle Fultz,2016-17,76,190,PG,Washington,1,5.0,25,25,892,28.0,0.5579999999999999,0.535,0.287,0.383,582.0,4.0,13.9,8.9,35.5,2.5,3.1,13.4,31.4,3.3,0.6,3.9,0.173,7.7,1.7,9.4,116.3,110.7,1.85,113,25.6,3.2,.053,-2.2,-0.2,-1.0
Lonzo Ball,2016-17,78,190,PG,UCLA,1,3.0,36,36,1263,24.7,0.6729999999999999,0.6679999999999999,0.5660000000000001,0.28600000000000003,608.0,3.2,14.3,9.3,31.4,2.8,2.1,18.6,18.1,4.8,2.0,6.8,0.214,8.1,3.9,12.0,131.3,100.7,3.08,200,32.2,8.3,.062,0.6,4.2,+1.8
DeAaron Fox,2016-17,75,170,PG,Kentucky,1,6.0,36,34,1064,22.7,0.5489999999999999,0.498,0.154,0.474,608.0,2.1,12.2,7.2,28.6,2.7,0.7,13.7,27.5,3.1,2.1,5.1,0.192,4.3,3.9,8.2,113.6,96.9,1.9,250,31.1,12.4,.076,0.1,4.1,-0.4
Jonathan Isaac,2016-17,82,210,SF/PF,Florida State,1,8.0,32,32,839,24.6,0.614,0.568,0.348,0.461,364.0,7.7,25.1,16.7,7.5,2.4,6.2,13.3,20.3,2.4,1.9,4.3,0.205,5.8,4.2,10.0,122.2,93.6,0.77,136,25.8,6.7,.091,0.2,2.0,+1.3
Jayson Tatum,2016-17,80,205,SF,Duke,1,4.0,29,27,966,22.0,0.5660000000000001,0.507,0.321,0.381,467.0,4.8,19.7,12.6,12.4,2.3,3.2,15.0,26.2,2.3,1.8,4.1,0.16899999999999998,4.6,3.2,7.9,111.4,97.8,0.82,265,32.4,22.5,.126,1.9,8.4,+8.0
Malik Monk,2016-17,75,200,SG,Kentucky,1,11.0,38,37,1218,21.5,0.586,0.5429999999999999,0.47,0.32299999999999995,660.0,1.1,7.3,4.2,13.3,1.6,1.5,10.4,27.2,3.9,1.9,5.8,0.189,6.5,2.5,9.0,118.2,100.8,1.16,222,17.8,2.1,.025,-2.6,-0.6,-5.0
Zach Collins,2016-17,83,230,C,Gonzaga,1,30.0,39,0,673,31.0,0.703,0.6759999999999999,0.101,0.715,359.0,12.1,23.3,18.4,4.4,1.5,9.8,17.8,24.8,2.6,2.4,5.0,0.299,4.6,6.0,10.6,125.3,79.5,0.27,154,17.5,3.9,.069,-2.6,-0.4,-2.6
Lauri Markkanen,2016-17,84,230,PF,Arizona,1,36.0,37,37,1140,25.0,0.635,0.584,0.434,0.436,534.0,10.0,17.5,14.0,5.6,0.8,1.8,8.1,22.5,4.8,1.8,6.7,0.235,7.9,1.5,9.4,134.1,100.4,0.8,194,30.5,10.3,.083,-0.2,2.6,-0.5
Luke Kennard,2016-17,78,195,SG,Duke,2,21.0,37,36,1314,24.4,0.629,0.579,0.414,0.386,672.0,3.9,12.1,8.2,13.6,1.4,0.9,9.3,24.0,5.5,1.6,7.1,0.217,8.4,2.0,10.3,130.5,104.4,1.54,205,22.5,8.9,.093,-0.7,1.5,+1.1
Donovan Mitchell,2016-17,74,210,SG,Louisville,2,29.0,34,33,1098,21.8,0.534,0.498,0.509,0.243,502.0,3.7,12.9,8.3,16.0,3.7,1.7,10.2,24.6,3.0,2.4,5.4,0.197,5.7,5.5,11.1,116.3,94.1,1.66,268,33.8,20.6,.109,1.7,8.5,+2.0
Bam Adebayo,2016-17,82,245,PF/C,Kentucky,1,9.0,38,38,1145,22.0,0.624,0.599,0.0,0.831,488.0,11.1,17.3,14.2,4.7,1.2,4.9,13.9,18.5,3.3,2.3,5.6,0.196,4.5,3.6,8.2,123.7,95.8,0.5,263,26.8,25.1,.171,2.5,8.1,+3.3
TJ Leaf,2016-17,82,225,PF,UCLA,1,18.0,35,35,1048,26.6,0.66,0.652,0.152,0.278,536.0,9.0,19.7,14.9,13.2,1.1,3.5,10.8,22.0,4.2,1.6,5.8,0.22,6.5,2.1,8.6,130.6,101.2,1.63,0,0,0,0,0,0,0
Kyle Kuzma,2016-17,81,225,PF,Utah,3,187.0,29,29,894,25.0,0.565,0.542,0.233,0.35200000000000004,481.0,11.3,23.3,17.7,15.2,1.1,1.6,12.8,27.0,2.8,1.8,4.5,0.204,5.6,0.7,6.3,115.8,96.3,1.15,254,29.5,11.2,.071,-1.3,1.2,-1.0
Jarrett Allen,2016-17,82,235,C,Texas,1,17.0,33,33,1061,20.3,0.5710000000000001,0.5660000000000001,0.022,0.472,428.0,10.9,18.9,14.9,5.7,1.0,5.0,17.8,22.6,1.5,1.7,3.3,0.124,2.6,2.6,5.2,104.9,99.9,0.32,266,25.0,25.2,.182,1.4,5.8,-1.5
Ivan Rabb,2016-17,82,220,PF/C,California,2,7.0,31,30,1012,21.7,0.541,0.4970000000000001,0.064,0.599,432.0,10.7,25.7,18.3,10.9,1.3,3.3,14.3,23.8,2.1,2.5,4.6,0.18,3.0,3.4,6.4,109.9,91.6,0.72,85,14.6,3.2,.125,-1.7,0.1,-4.2
John Collins,2016-17,81,225,PF/C,Wake Forest,2,185.0,33,33,878,35.9,0.6579999999999999,0.622,0.003,0.585,579.0,16.4,25.6,21.1,4.5,1.3,6.6,11.1,29.9,4.6,1.0,5.6,0.256,9.3,0.7,9.9,129.9,105.0,0.28,222,28.8,21.5,.162,1.3,5.3,+3.4
Justin Jackson,2016-17,80,200,SF,UNC,3,157.0,40,39,1281,21.3,0.555,0.531,0.477,0.22,659.0,4.8,10.8,7.8,15.8,1.3,0.8,9.5,25.7,4.3,1.8,6.1,0.191,7.7,2.1,9.8,121.2,102.4,1.64,244,19.1,5.4,.056,-2.8,-0.9,-0.8
Harry Giles,2016-17,82,230,PF/C,Duke,1,2.0,26,6,300,19.8,0.57,0.5770000000000001,0.0,0.308,113.0,16.4,21.6,19.1,5.6,1.7,5.3,16.8,17.9,0.6,0.6,1.2,0.16399999999999998,1.5,2.9,4.4,115.2,96.7,0.5,127,13.9,2.8,.076,-2.7,-0.3,-6.9
Justin Patton,2016-17,83,230,C,Creighton,1,85.0,35,34,885,25.2,0.6709999999999999,0.6890000000000001,0.051,0.294,406.0,8.0,19.0,13.9,8.5,1.9,5.9,15.1,22.0,2.5,1.8,4.3,0.194,4.2,4.2,8.4,119.8,96.1,0.68,22,13.5,0.5,.078,-2.6,0.0,-12.3
Cam Oliver,2016-17,80,240,PF,Nevada,2,,35,33,1115,22.6,0.565,0.541,0.396,0.3,510.0,5.6,23.8,14.8,11.9,1.5,8.3,14.3,25.4,2.1,2.4,4.5,0.162,3.1,2.9,6.1,108.0,94.7,0.77,0,0,0,0,0,0,0
Wesley Iwundu,2016-17,79,195,SG/SF,Kansas State,4,195.0,35,35,1098,20.1,0.585,0.532,0.271,0.506,466.0,4.1,20.0,12.3,22.9,1.9,1.2,17.2,22.3,2.6,1.8,4.4,0.16,4.9,2.6,7.5,113.5,100.0,1.49,205,17.0,4.3,.058,-3.5,-1.4,+0.8
Jawun Evans,2016-17,72,185,PG,Oklahoma State,2,27.0,32,32,936,27.3,0.535,0.475,0.197,0.396,659.0,2.8,11.0,6.8,43.6,3.3,0.5,13.6,32.7,4.0,0.8,4.8,0.206,8.0,1.2,9.2,118.8,108.3,2.27,56,15.1,-0.4,-0.022,-5.4,-0.7,-1.4
Jordan Bell,2016-17,80,225,PF/C,Oregon,3,100.0,39,38,1124,26.4,0.6579999999999999,0.6409999999999999,0.052000000000000005,0.435,445.0,12.2,22.4,17.6,11.4,2.5,8.5,18.8,18.0,3.2,3.0,6.2,0.222,5.3,5.5,10.8,123.8,89.1,0.93,157,12.1,4.8,.122,0.3,1.1,-3.4
DJ Wilson,2016-17,82,235,PF,Michigan,3,123.0,38,36,1155,20.9,0.628,0.605,0.361,0.197,405.0,6.6,16.5,11.6,8.5,1.1,5.2,11.2,18.3,3.2,1.6,4.8,0.166,5.4,2.5,7.9,124.1,103.0,1.19,0,0,0,0,0,0,0
Caleb Swanigan,2016-17,81,250,PF/C,Purdue,2,19.0,35,35,1139,26.2,0.62,0.5720000000000001,0.202,0.499,640.0,10.7,32.7,22.5,18.9,0.8,2.5,18.5,28.1,3.7,2.6,6.4,0.224,6.1,3.4,9.4,116.2,92.7,0.91,75,8.7,-0.2,-0.015,-6.2,-0.7,-8.3
Derrick White,2016-17,76,190,PG/SG,Colorado,4,,34,32,1116,27.3,0.627,0.578,0.35600000000000004,0.45,603.0,3.5,10.5,7.0,28.6,2.2,4.9,14.2,25.3,4.5,1.4,5.9,0.211,9.0,3.4,12.4,124.9,104.0,1.83,171,23.8,8.9,.105,0.9,3.0,+4.7
Frank Jackson,2016-17,75,200,PG/SG,Duke,1,13.0,36,16,895,17.0,0.598,0.564,0.459,0.363,371.0,3.1,8.3,5.8,12.6,1.3,0.2,12.9,21.1,2.4,0.9,3.3,0.147,3.7,1.4,5.1,119.0,106.4,1.24,136,15.9,0.7,.016,-4.9,-1.6,-3.1
Tyler Lydon,2016-17,81,215,PF,Syracuse,2,72.0,34,34,1227,20.3,0.599,0.55,0.389,0.364,445.0,7.7,19.2,13.7,10.8,1.7,4.7,13.6,18.0,3.1,1.7,4.8,0.157,4.8,2.2,7.0,121.5,102.8,1.19,26,3.7,0.2,.084,-4.3,-0.1,-12.3
Josh Hart,2016-17,77,210,SG,Villanova,4,79.0,36,35,1193,28.2,0.619,0.59,0.395,0.3670000000000001,648.0,5.8,17.6,12.2,18.8,2.9,1.0,11.5,27.8,5.1,2.6,7.7,0.257,8.1,3.9,12.0,125.1,94.5,1.49,240,25.8,11.1,.086,-0.8,1.9,-0.2
OG Anunoby,2016-17,79,235,SF/PF,Indiana,2,294.0,16,10,402,23.8,0.611,0.615,0.369,0.393,167.0,8.5,16.1,12.5,11.0,3.0,5.5,15.2,20.8,1.1,0.7,1.7,0.172,5.4,3.5,8.9,118.5,99.4,0.88,238,24.5,12.6,.104,-0.2,2.7,-0.6
Tony Bradley,2016-17,82,250,C,UNC,1,25.0,38,0,553,26.2,0.59,0.573,0.0,0.59,270.0,18.6,19.0,18.8,7.2,1.0,4.4,9.9,20.7,2.1,1.0,3.1,0.225,5.6,2.3,7.9,129.2,97.7,0.92,90,11.3,4.8,.228,1.3,0.9,-1.4
PJ Dozier,2016-17,78,200,PG/SG,South Carolina,2,25.0,36,36,1033,17.6,0.472,0.452,0.301,0.275,487.0,4.1,15.4,9.5,22.8,3.3,1.1,12.8,28.7,1.0,2.6,3.6,0.14,2.5,4.6,7.1,99.0,90.8,1.29,68,16.1,1.4,.061,-3.1,-0.3,-0.5
Sindarius Thornwell,2016-17,77,210,SG,South Carolina,4,30.0,31,31,1051,30.3,0.59,0.51,0.337,0.59,634.0,8.0,16.3,11.9,19.1,3.6,3.4,11.9,29.5,4.4,2.8,7.2,0.273,11.0,6.2,17.1,122.2,89.0,1.13,153,10.3,1.0,.030,-3.0,-0.4,-1.4
Frank Mason,2016-17,72,190,PG,Kansas,4,118.0,36,36,1301,25.5,0.622,0.573,0.354,0.484,745.0,2.0,10.5,6.4,26.1,2.0,0.2,12.4,25.6,5.8,1.7,7.5,0.23,8.6,2.7,11.3,128.6,103.5,2.17,103,15.7,1.2,.036,-2.7,-0.3,-0.1
Semi Ojeleye,2016-17,78,240,SF/PF,SMU,3,26.0,35,35,1195,26.5,0.621,0.5720000000000001,0.399,0.508,595.0,8.4,15.0,11.9,9.3,0.8,1.6,8.5,25.9,5.5,2.2,7.7,0.257,8.3,1.1,9.3,131.8,98.0,1.06,238,14.8,4.8,.065,-3.2,-1.1,-6.1
Tyler Dorsey,2016-17,76,185,SG,Oregon,2,28.0,39,39,1169,19.6,0.606,0.575,0.514,0.343,510.0,3.5,9.6,6.7,10.7,1.5,0.4,11.1,22.9,3.5,1.7,5.2,0.17800000000000002,5.1,1.6,6.8,120.9,101.6,1.14,104,16.1,1.0,.030,-3.1,-0.5,-0.6
Ike Anigbogu,2016-17,82,250,C,UCLA,1,46.0,29,0,377,17.1,0.564,0.564,0.0,0.426,139.0,13.2,19.9,16.9,2.3,0.7,8.8,16.5,18.4,0.6,0.7,1.3,0.133,-1.5,2.4,0.9,109.0,98.4,0.25,14,2.6,0.0,.057,-1.1,0.0,-26.5
Alec Peters,2016-17,80,235,PF,Valparaiso,4,251.0,29,29,1019,28.7,0.594,0.528,0.342,0.415,625.0,8.5,23.3,16.2,14.8,1.3,1.2,11.2,30.8,4.2,1.9,6.1,0.241,7.5,0.4,7.9,121.0,97.2,0.9,20,11.3,0.3,.055,-2.8,0.0,+13.7
Jaron Blossomgame,2016-17,79,220,SF,Clemson,4,117.0,33,33,1133,23.1,0.561,0.526,0.213,0.381,540.0,5.9,15.5,10.6,9.7,1.4,2.9,9.7,25.9,3.2,1.1,4.3,0.152,5.2,1.0,6.2,115.7,107.1,0.91,27,16.3,0.3,.030,-3.8,-0.2,+6.3
Johnathan Motley,2016-17,81,240,PF,Baylor,3,127.0,34,34,1036,26.7,0.565,0.531,0.076,0.422,576.0,15.2,23.0,19.2,17.3,0.7,3.9,16.1,30.6,3.3,2.1,5.4,0.208,5.9,2.8,8.7,113.8,96.3,0.79,46,8.1,0.9,.111,-1.4,0.0,-5.5
Dwayne Bacon,2016-17,78,220,SG/SF,Florida State,2,17.0,35,35,1008,20.8,0.544,0.51,0.35,0.282,544.0,4.0,12.0,8.1,11.6,1.9,0.4,11.4,29.4,2.5,1.3,3.8,0.151,4.6,1.0,5.5,110.4,103.4,0.86,181,18.4,0.9,.013,-5.0,-2.5,-0.7
Damyean Dotson,2016-17,78,205,SG/SF,Houston,4,262.0,32,32,1098,23.9,0.611,0.595,0.5670000000000001,0.123,482.0,5.1,18.1,11.5,6.9,1.6,0.6,6.8,23.1,3.9,2.0,5.9,0.21600000000000005,8.2,1.3,9.4,127.0,98.3,1.09,199,19.9,3.3,.040,-2.5,-0.5,+1.1
Sterling Brown,2016-17,77,225,SG/SF,SMU,4,109.0,35,34,1143,21.7,0.583,0.546,0.387,0.313,463.0,6.0,16.9,11.7,17.9,2.7,2.2,14.6,21.9,3.3,2.7,6.0,0.211,4.8,4.0,8.9,119.6,92.1,1.52,207,17.5,5.8,.076,-2.1,-0.1,-4.2
Kadeem Allen,2016-17,74,190,SG,Arizona,4,,34,33,1020,16.7,0.57,0.521,0.318,0.4920000000000001,340.0,1.5,13.8,8.1,17.8,3.1,2.3,18.3,18.1,1.7,2.0,3.8,0.14800000000000002,2.2,5.2,7.4,111.3,96.3,1.55,47,13.6,1.0,.075,-1.0,0.2,+1.7
Edmond Sumner,2016-17,77,175,PG/SG,Xavier,2,106.0,21,20,696,21.1,0.57,0.507,0.209,0.645,325.0,1.8,13.7,7.6,30.2,2.3,2.7,17.4,24.0,1.8,0.9,2.7,0.154,5.1,3.7,8.8,113.8,104.1,1.81,86,12.0,1.1,.051,-3.3,-0.3,-6.8
Dillon Brooks,2016-17,78,220,SF,Oregon,3,59.0,35,27,886,25.5,0.585,0.556,0.336,0.299,525.0,4.8,9.7,7.4,23.1,2.5,2.0,13.0,31.6,3.1,1.6,4.7,0.213,6.2,2.9,9.1,116.2,98.2,1.32,213,28.0,2.7,.022,-4.2,-3.4,+2.6
LJ Peak,2016-17,76,215,SG,Georgetown,3,65.0,32,32,1051,19.8,0.5920000000000001,0.529,0.289,0.547,512.0,3.8,9.1,6.6,22.6,1.8,1.2,16.4,25.2,2.8,1.2,3.9,0.15,4.1,1.5,5.6,113.8,105.5,1.29,0,0,0,0,0,0,0
VJ Beachem,2016-17,79,195,SF,Notre Dame,4,74.0,36,36,1230,16.8,0.546,0.52,0.544,0.165,443.0,2.2,11.4,6.9,4.8,1.6,3.2,7.7,22.0,2.0,1.4,3.5,0.112,3.7,1.5,5.2,109.0,105.2,0.78,0,0,0,0,0,0,0
Monte Morris,2016-17,74,175,PG,Iowa State,4,83.0,35,35,1237,24.7,0.555,0.523,0.308,0.239,645.0,3.7,11.3,7.6,32.0,2.4,0.8,7.5,22.8,4.8,1.7,6.5,0.21,7.5,3.0,10.5,126.1,103.0,5.17,194,23.8,12.4,.129,0.3,2.7,0.0
Charles Cooke,2016-17,77,190,SG,Dayton,4,,29,27,915,21.3,0.5660000000000001,0.529,0.37,0.455,437.0,3.8,14.9,9.5,18.9,2.0,3.7,13.1,26.1,2.1,1.8,3.9,0.172,5.0,2.5,7.5,110.7,96.3,1.34,13,2.9,-0.2,-0.239,-14.4,-0.1,-16.4
Kobi Simmons,2016-17,76,170,PG/SG,Arizona,1,26.0,37,19,871,12.8,0.5,0.452,0.349,0.317,319.0,1.9,6.1,4.1,15.7,1.6,0.4,12.5,22.0,1.3,1.1,2.4,0.11,0.3,1.6,1.8,106.0,103.6,1.59,33,19.5,-0.2,-0.013,-6.9,-0.8,-12.4
Antonio Blakeney,2016-17,76,195,SG,LSU,2,16.0,31,30,1018,18.1,0.55,0.52,0.349,0.3,483.0,3.4,12.9,8.0,10.7,1.1,0.3,11.7,25.4,2.1,0.0,2.1,0.084,4.2,-1.8,2.4,109.6,117.2,0.84,76,15.0,-0.6,-0.024,-5.2,-0.9,+1.6
Devin Robinson,2016-17,80,190,SF/PF,Florida,3,18.0,36,35,952,20.2,0.5760000000000001,0.547,0.368,0.338,371.0,7.3,18.7,12.9,4.8,1.9,3.1,10.1,20.0,2.3,2.1,4.5,0.188,4.7,3.9,8.6,118.7,93.6,0.59,8,13.5,0.4,.166,1.4,0.1,+2.2
Nigel Williams-Goss,2016-17,75,190,PG,Gonzaga,3,33.0,38,38,1248,25.2,0.594,0.5329999999999999,0.258,0.4,660.0,2.2,15.7,9.8,25.6,2.9,0.2,13.1,24.6,4.5,3.6,8.1,0.261,5.7,5.1,10.8,122.2,86.4,2.21,10,5.0,0.0,.017,-3.9,0.0,+0.6
Isaiah Hicks,2016-17,80,235,PF,UNC,4,16.0,39,39,907,22.2,0.622,0.5760000000000001,0.0,0.48,424.0,8.3,16.9,12.5,10.6,1.0,3.6,14.7,21.7,2.8,1.6,4.4,0.195,3.5,3.7,7.3,122.6,99.0,0.86,21,13.0,0.1,.016,-6.7,-0.3,-4.6
Thomas Bryant,2016-17,83,250,C,Indiana,2,20.0,34,34,954,21.6,0.601,0.56,0.211,0.519,419.0,9.7,17.2,13.7,9.8,1.6,5.7,18.0,22.2,2.4,1.4,3.8,0.159,3.8,2.4,6.2,115.4,101.9,0.64,143,20.9,10.5,.168,1.8,2.8,-1.5
Melo Trimble,2016-17,74,195,PG,Maryland,3,32.0,33,33,1059,19.2,0.56,0.506,0.443,0.424,534.0,1.0,11.4,6.4,25.2,2.0,0.5,16.8,28.5,2.3,1.5,3.8,0.14400000000000002,4.1,1.2,5.3,107.8,102.2,1.21,0,0,0,0,0,0,0
Chance Comanche,2016-17,83,215,PF/C,Arizona,2,50.0,37,2,671,14.9,0.607,0.5710000000000001,0.0,0.474,218.0,7.7,15.6,11.9,3.7,0.4,2.3,16.6,17.7,1.2,1.0,2.2,0.134,0.3,1.8,2.1,113.9,101.3,0.34,0,0,0,0,0,0,0
Davon Reed,2016-17,78,205,SG/SF,Miami,4,113.0,33,33,1165,19.7,0.58,0.539,0.535,0.29,460.0,2.9,13.1,8.1,14.3,2.3,1.5,13.7,22.2,2.9,1.9,4.8,0.163,5.0,3.2,8.2,115.9,100.3,1.18,31,9.3,-0.2,-0.039,-6.3,-0.3,-4.0
Chris Boucher,2016-17,81,185,PF/C,Oregon,4,,31,12,731,25.3,0.5920000000000001,0.591,0.383,0.316,318.0,9.0,20.1,14.9,3.5,1.0,11.8,9.4,23.6,2.0,1.8,3.8,0.206,4.0,4.0,8.0,118.1,91.8,0.41,137,15.0,9.2,.215,2.8,2.5,+3.6
Jaylen Johnson,2016-17,81,230,PF,Louisville,3,87.0,34,26,696,20.8,0.611,0.6,0.039,0.489,272.0,14.4,16.7,15.5,4.8,1.3,2.7,16.6,18.7,1.8,1.3,3.1,0.179,3.3,2.4,5.7,119.2,97.1,0.41,0,0,0,0,0,0,0
Moses Kingsley,2016-17,82,230,C,Arkansas,4,49.0,36,36,999,21.9,0.542,0.478,0.05,0.53,436.0,9.0,21.1,15.2,9.0,1.3,9.8,14.9,22.7,1.9,1.7,3.6,0.145,2.5,2.6,5.1,109.7,99.6,0.7,0,0,0,0,0,0,0
Isaac Humphries,2016-17,84,260,C,Kentucky,2,47.0,38,1,315,18.2,0.526,0.511,0.0,0.284,120.0,17.5,18.6,18.0,4.8,1.4,5.7,13.8,17.0,0.6,0.7,1.3,0.168,0.5,2.9,3.4,114.7,94.0,0.56,5,11.2,-0.1,-0.047,-11.0,-0.1,-10.0
Bronson Koenig,2016-17,75,190,PG,Wisconsin,4,110.0,36,35,1129,17.6,0.565,0.5379999999999999,0.606,0.146,456.0,0.6,7.6,4.1,13.3,1.3,1.2,9.9,23.7,3.0,1.6,4.6,0.16399999999999998,5.0,1.8,6.8,117.2,102.0,1.43,0,0,0,0,0,0,0
Jacob Wiley,2016-17,79,215,PF,Eastern Washington,4,,34,34,1165,32.1,0.69,0.649,0.017,0.466,683.0,10.3,21.1,15.9,15.5,1.3,8.8,20.3,28.2,4.8,1.5,6.3,0.21600000000000005,4.6,0.7,5.3,121.6,103.6,0.62,5,6.6,0.1,.094,-2.3,0.0,+19.0
Andrew White,2016-17,79,220,SF,Syracuse,4,,34,34,1266,20.3,0.606,0.565,0.616,0.313,528.0,2.6,11.2,7.1,6.1,2.6,1.1,9.8,23.1,3.5,1.3,4.9,0.154,5.5,1.1,6.6,119.9,106.4,0.68,15,13.9,-0.1,-0.034,-5.5,-0.2,-13.8
Peter Jok,2016-17,77,205,SG,Iowa,4,304.0,32,32,983,22.9,0.581,0.516,0.473,0.362,572.0,3.3,15.6,9.6,17.5,1.9,0.3,12.9,30.3,3.0,1.1,4.1,0.168,6.3,0.3,6.6,114.5,105.7,1.04,0,0,0,0,0,0,0
Eric Mika,2016-17,82,230,PF/C,BYU,2,39.0,34,34,974,30.3,0.595,0.528,0.002,0.669,658.0,11.7,20.7,16.5,12.8,1.0,6.6,12.6,31.6,3.8,1.9,5.7,0.235,5.8,1.6,7.4,118.2,96.3,0.67,1,19.0,0.1,.218,-3.2,0.0,+19.5
Luke Kornet,2016-17,85,250,C,Vanderbilt,4,364.0,35,35,1101,20.0,0.547,0.48,0.454,0.392,444.0,5.9,16.6,11.5,8.5,1.0,6.7,9.6,22.7,2.4,1.9,4.3,0.155,4.4,3.4,7.8,112.8,99.4,0.93,116,15.3,3.1,.084,0.7,1.2,+1.1
Isaiah Briscoe,2016-17,74,220,PG/SG,Kentucky,2,12.0,36,36,1095,16.4,0.524,0.494,0.17,0.4270000000000001,480.0,5.2,13.8,9.5,23.2,1.5,0.6,17.6,21.3,1.9,1.9,3.8,0.13699999999999998,2.8,3.1,5.9,107.5,99.0,1.7,39,14.3,0.3,.023,-5.0,-0.4,+1.5
Justin Tuoyo,2016-17,81,230,PF/C,Chattanooga,4,184.0,31,30,896,28.0,0.672,0.6609999999999999,0.083,0.628,401.0,10.0,17.8,13.9,7.8,1.4,10.6,14.7,20.9,3.2,1.6,4.8,0.214,3.9,2.6,6.5,127.3,98.1,0.61,0,0,0,0,0,0,0
Jalen Moore,2016-17,80,215,SF,Utah State,4,,32,32,1117,19.4,0.598,0.561,0.391,0.338,489.0,3.2,14.0,8.9,15.2,0.8,1.5,12.9,23.5,2.7,1.4,4.1,0.146,4.9,-0.3,4.6,114.3,104.6,1.32,0,0,0,0,0,0,0
Kennedy Meeks,2016-17,82,275,C,UNC,4,58.0,40,40,973,28.2,0.5710000000000001,0.555,0.0,0.385,484.0,16.4,25.2,20.7,7.6,2.2,5.4,9.9,22.7,3.4,2.3,5.7,0.232,6.3,3.3,9.5,124.1,92.4,0.85,0,0,0,0,0,0,0
Derrick Walton,2016-17,72,190,PG,Michigan,4,45.0,38,37,1323,24.3,0.623,0.561,0.5920000000000001,0.434,629.0,1.7,16.2,9.1,27.3,2.0,0.1,12.3,23.0,5.5,1.7,7.1,0.21600000000000005,8.1,2.2,10.4,128.8,104.2,2.86,42,9.4,1.0,.118,-0.1,0.2,-6.4
James Blackmon,2016-17,75,200,SG,Indiana,3,,30,30,915,22.5,0.63,0.601,0.589,0.236,450.0,3.9,13.8,9.1,12.2,1.3,0.1,12.5,24.8,3.3,0.9,4.2,0.183,7.4,0.1,7.5,124.7,107.2,0.97,0,0,0,0,0,0,0
Zak Irvin,2016-17,78,210,SG,Michigan,4,28.0,38,38,1345,16.0,0.531,0.516,0.365,0.177,497.0,2.3,14.4,8.5,16.5,1.6,0.2,13.2,22.5,2.1,1.5,3.5,0.105,3.1,1.0,4.1,106.0,105.8,1.59,0,0,0,0,0,0,0
Jabari Bird,2016-17,78,200,SG,California,4,21.0,27,25,863,16.5,0.562,0.542,0.56,0.173,331.0,3.5,13.2,8.4,7.7,1.3,0.8,12.7,23.5,1.5,1.6,3.1,0.142,3.8,2.4,6.2,108.4,98.1,0.56,13,8.8,0.2,.098,-3.1,0.0,+5.7
Jamel Artis,2016-17,79,215,SF,Pitt,4,209.0,32,31,1097,21.2,0.596,0.564,0.458,0.383,551.0,4.4,11.8,8.2,22.8,0.7,0.8,14.5,27.2,3.2,0.4,3.6,0.13,6.4,-0.5,5.9,114.5,113.6,1.28,15,18.6,0.0,-0.006,-5.4,-0.2,+3.1
Nigel Hayes,2016-17,79,255,PF,Wisconsin,4,137.0,37,37,1190,20.8,0.514,0.485,0.17800000000000002,0.584,529.0,8.0,16.7,12.3,16.9,1.5,1.3,11.1,24.8,3.0,2.2,5.2,0.174,4.5,2.4,6.9,112.9,98.0,1.59,9,13.6,-0.1,-0.034,-3.8,-0.1,+3.0
Landen Lucas,2016-17,82,240,C,Kansas,4,251.0,35,30,895,18.2,0.636,0.631,0.0,0.475,304.0,13.7,21.9,17.9,6.8,1.1,3.8,22.0,15.1,1.8,1.6,3.4,0.153,2.5,2.9,5.3,117.6,98.3,0.6,0,0,0,0,0,0,0
Xavier Rathan-Mayes,2016-17,75,210,PG/SG,Florida State,3,46.0,35,35,969,17.0,0.526,0.52,0.419,0.395,416.0,2.6,10.0,6.4,28.8,1.9,0.4,15.6,20.4,2.0,1.2,3.2,0.134,3.5,1.6,5.2,112.3,104.3,2.58,5,23.6,-0.4,-0.171,-11.5,-0.3,-18.7
Austin Nichols,2016-17,81,235,PF,Virginia,3,22.0,1,0,16,30.8,0.653,0.5710000000000001,0.14300000000000002,0.429,8.0,0.0,23.8,12.1,0.0,0.0,0.0,0.0,30.6,0.1,0.0,0.1,0.302,1.6,4.0,5.6,137.8,94.7,0.0,0,0,0,0,0,0,0
Tyler Roberson,2016-17,80,225,PF,Syracuse,4,41.0,34,6,692,15.2,0.55,0.5660000000000001,0.0,0.412,195.0,11.0,16.1,13.8,8.0,1.5,4.6,18.5,14.7,0.9,0.8,1.7,0.099,0.7,1.7,2.4,108.5,104.5,0.81,0,0,0,0,0,0,0
