Name,Season,Height,Weight,Position,School,Class,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ORTG,DRTG,AST/TOV,NBA GP,NBA MPG,NBA WS,NBA WSP48,NBA BPM,NBA VORP,NBA PLUSMINUS
Nerlens Noel,2012-13,6-11,206,PF/C,Kentucky,Fr.,1.0,24.0,24.0,765,27.3,0.583,0.59,0.0,0.627,257.0,10.4,23.9,17.4,9.5,3.9,13.2,17.3,17.4,1.6,2.3,3.9,0.206,2.9,11.7,14.6,112.9,82.3,0.84,355,22.2,21.4,.131,1.0,5.9,-1.8
Otto Porter,2012-13,6-9,200,SF,Georgetown,So.,34.0,31.0,30.0,1097,27.3,0.59,0.541,0.29100000000000004,0.449,477.0,6.7,20.9,13.9,18.5,3.3,3.0,10.0,24.1,4.2,3.0,7.1,0.26,7.2,6.1,13.3,122.3,85.3,1.79,413,26.8,29.9,.129,1.7,10.4,+5.0
Anthony Bennett,2012-13,6-7,240,SF/PF,UNLV,Fr.,6.0,35.0,31.0,950,28.3,0.609,0.58,0.253,0.467,488.0,10.3,24.0,17.1,8.8,1.5,4.6,12.3,27.5,3.5,2.2,5.7,0.238,5.3,3.2,8.5,117.6,89.6,0.52,151,12.6,0.5,.013,-4.8,-1.3,-7.0
Trey Burke,2012-13,6-1,190,PG,Michigan,So.,83.0,39.0,39.0,1378,28.7,0.569,0.53,0.354,0.29600000000000004,776.0,1.9,9.6,5.7,37.3,2.8,1.5,11.9,28.3,6.7,1.8,8.6,0.249,9.9,2.3,12.2,123.4,100.0,3.02,386,22.9,11.1,.060,-1.1,1.9,-1.7
Kentavious Caldwell-Pope,2012-13,6-6,205,SG,Georgia,So.,15.0,32.0,30.0,1086,27.7,0.579,0.53,0.523,0.393,521.0,4.3,21.3,12.9,16.8,3.8,1.9,11.1,29.2,3.9,2.4,6.2,0.23,8.9,3.2,12.1,115.7,91.0,0.91,533,29.2,27.6,.085,-0.7,5.2,+1.4
Steven Adams,2012-13,7-0,255,C,Pitt,Fr.,5.0,32.0,32.0,749,23.2,0.555,0.5710000000000001,0.0,0.4,228.0,15.3,21.0,18.0,5.4,1.9,11.2,14.4,17.7,1.6,1.9,3.5,0.185,3.0,8.8,11.9,112.9,87.6,0.57,525,26.8,44.9,.153,0.4,8.6,+5.4
Michael Carter-Williams,2012-13,6-6,185,PG,Syracuse,So.,27.0,40.0,40.0,1409,20.9,0.491,0.438,0.302,0.472,580.0,4.0,12.7,8.2,40.1,4.7,1.8,22.2,22.2,2.7,3.5,6.1,0.174,4.7,5.2,10.0,104.6,87.9,2.11,357,25.3,7.0,.037,-0.9,2.5,+1.0
Tim Hardaway,2012-13,6-6,200,SG,Michigan,Jr.,,38.0,38.0,1324,17.7,0.5379999999999999,0.516,0.424,0.241,505.0,0.8,16.3,8.4,13.0,1.2,1.4,12.2,23.7,2.8,1.7,4.5,0.136,3.8,2.0,5.8,108.5,100.7,1.31,466,26.5,19.3,.075,-1.0,3.2,+0.3
Shabazz Muhammad,2012-13,6-6,225,SF,UCLA,Fr.,2.0,32.0,30.0,987,21.9,0.528,0.487,0.232,0.395,520.0,9.9,9.3,9.6,5.8,1.3,0.4,8.6,29.8,2.9,0.8,3.7,0.149,4.6,-1.9,2.7,110.1,105.4,0.53,278,17.2,8.5,.085,-2.0,0.0,-4.7
Kelly Olynyk,2012-13,7-0,234,C,Gonzaga,Jr.,,32.0,27.0,845,36.2,0.675,0.642,0.08800000000000001,0.4970000000000001,516.0,11.8,22.6,17.4,15.1,1.6,5.1,15.4,30.7,4.7,1.9,6.7,0.315,8.7,4.7,13.4,127.1,89.9,0.71,492,21.2,28.1,.129,0.8,7.3,+3.7
Tony Mitchell,2012-13,6-9,236,SF/PF,North Texas,So.,24.0,32.0,29.0,1037,20.8,0.53,0.487,0.314,0.494,395.0,8.4,23.1,15.4,5.7,1.8,8.5,16.6,22.7,1.6,1.8,3.3,0.128,-0.1,2.9,2.8,102.5,95.9,0.33,21,3.8,0.2,.151,0.4,0.0,+10.2
Tony Snell,2012-13,6-7,198,SG/SF,New Mexico,Jr.,,35.0,35.0,1093,17.0,0.562,0.516,0.481,0.299,408.0,1.6,8.9,5.2,22.4,1.6,1.9,15.6,22.8,2.1,1.5,3.6,0.133,4.1,1.7,5.8,107.0,99.5,1.4,501,22.5,16.1,.068,-2.0,0.0,-2.3
Nate Wolters,2012-13,6-5,196,PG,South Dakota State,Sr.,,33.0,33.0,1256,32.0,0.604,0.5489999999999999,0.339,0.461,750.0,3.7,15.4,9.5,34.3,2.8,0.4,11.2,29.8,7.0,1.6,8.5,0.272,9.3,-0.3,9.0,126.9,101.0,2.51,84,18.8,0.9,.028,-2.6,-0.2,+9.1
Shane Larkin,2012-13,5-11,171,PG,Miami,So.,102.0,36.0,35.0,1311,22.6,0.6,0.569,0.445,0.293,537.0,1.6,11.4,6.5,26.1,3.4,0.3,15.9,21.3,4.3,2.3,6.5,0.199,7.4,3.2,10.6,119.2,95.9,2.0,256,19.1,4.4,.044,-2.4,-0.6,-2.0
Gorgui Dieng,2012-13,6-11,230,C,Louisville,Jr.,49.0,33.0,32.0,1026,23.8,0.562,0.534,0.0,0.479,352.0,12.9,23.6,18.1,12.3,2.6,9.4,17.0,17.0,2.5,3.2,5.6,0.219,4.0,11.0,15.0,115.9,81.9,1.12,510,22.1,27.1,.116,0.2,6.2,+0.3
Mason Plumlee,2012-13,6-11,238,PF,Duke,Sr.,18.0,36.0,36.0,1248,26.3,0.628,0.599,0.0,0.688,605.0,9.7,25.1,17.4,11.5,1.7,4.0,17.4,24.5,4.3,2.6,6.9,0.22,4.9,5.7,10.7,117.2,92.2,0.68,524,21.6,34.0,.144,1.3,9.6,-1.1
Allen Crabbe,2012-13,6-6,197,SG,California,Jr.,72.0,33.0,33.0,1195,22.3,0.568,0.528,0.393,0.297,548.0,3.3,16.0,9.8,16.2,1.9,1.9,13.5,26.6,3.3,1.8,5.1,0.17,6.2,2.1,8.3,110.8,97.8,1.05,381,24.0,13.7,.072,-1.6,0.9,-3.0
Erick Green,2012-13,6-3,180,PG/SG,Virginia Tech,Sr.,,32.0,32.0,1166,31.6,0.5920000000000001,0.53,0.285,0.485,753.0,1.4,11.6,6.3,27.0,2.1,0.6,9.3,32.4,6.2,0.3,6.5,0.222,11.3,-1.8,9.5,123.6,111.4,1.75,52,8.7,0.1,.011,-4.0,-0.2,-7.1
Isaiah Canaan,2012-13,6-0,190,PG,Murray State,Sr.,,31.0,30.0,1131,25.2,0.5760000000000001,0.525,0.509,0.371,650.0,2.0,10.0,5.9,27.6,2.5,0.4,14.3,30.9,4.5,1.3,5.9,0.207,6.4,-1.7,4.7,116.1,101.6,1.36,235,20.4,4.3,.043,-2.4,-0.5,-5.2
Reggie Bullock,2012-13,6-7,200,SG/SF,UNC,Jr.,14.0,35.0,35.0,1100,23.7,0.625,0.607,0.5670000000000001,0.205,460.0,6.7,17.2,11.5,16.6,2.2,0.9,9.9,18.5,4.1,1.6,5.7,0.207,8.9,3.1,12.0,130.4,98.2,2.35,301,19.7,10.2,.083,-0.8,1.8,-0.7
Jamaal Franklin,2012-13,6-5,191,SG/SF,San Diego State,Jr.,,32.0,32.0,1058,24.8,0.536,0.461,0.3670000000000001,0.546,544.0,6.2,28.8,17.3,21.6,2.9,2.6,17.9,29.9,2.5,2.8,5.3,0.202,4.4,5.2,9.6,104.9,85.7,0.95,24,7.3,0.0,-0.006,-5.9,-0.2,+1.4
Lorenzo Brown,2012-13,6-5,189,PG/SG,NC State,Jr.,45.0,33.0,32.0,1129,19.9,0.509,0.449,0.228,0.419,500.0,2.4,12.3,7.5,36.7,3.4,1.6,22.2,22.8,2.3,1.3,3.6,0.127,3.5,2.3,5.8,105.6,102.0,2.1,103,11.5,-0.2,-0.007,-3.5,-0.5,+0.1
Jeff Withey,2012-13,7-0,222,C,Kansas,Sr.,29.0,37.0,36.0,1144,27.2,0.621,0.583,0.003,0.604,467.0,8.8,22.3,16.1,6.2,1.4,13.7,15.1,21.5,3.4,3.2,6.6,0.231,2.7,9.9,12.6,117.8,84.2,0.48,206,10.1,6.8,.157,0.5,1.3,+1.1
CJ Leslie,2012-13,6-9,209,SF/PF,NC State,Jr.,,35.0,33.0,1135,20.1,0.55,0.522,0.016,0.627,499.0,7.0,19.6,13.5,8.4,1.7,3.7,17.9,25.8,2.0,1.4,3.4,0.12,0.7,2.1,2.9,103.0,101.0,0.49,0,0,0,0,0,0,0
James Ennis,2012-13,6-7,200,SG/SF,Long Beach State,Sr.,,33.0,32.0,1093,25.3,0.616,0.565,0.415,0.407,517.0,6.9,17.0,11.9,14.4,3.1,4.2,18.3,24.9,3.4,1.4,4.7,0.173,5.6,2.0,7.5,114.2,100.7,0.71,339,20.0,13.8,.098,-1.4,1.0,-0.5
Robert Covington,2012-13,6-7,209,SF,Tennessee State,Sr.,,23.0,21.0,712,27.9,0.564,0.503,0.35,0.384,364.0,10.9,20.4,15.6,10.0,4.1,5.9,13.9,28.1,2.3,1.3,3.7,0.205,3.6,2.9,6.6,113.7,94.1,0.54,388,29.9,21.1,.087,0.5,7.4,+6.9
James Southerland,2012-13,6-8,221,SF/PF,Syracuse,Sr.,,34.0,11.0,1003,22.8,0.586,0.5670000000000001,0.589,0.159,381.0,4.9,16.0,10.2,7.7,3.0,3.5,9.2,21.3,3.2,2.3,5.5,0.219,7.0,3.9,10.9,121.9,89.3,0.92,4,7.5,0.0,-0.023,-2.7,0.0,+8.2
Pierre Jackson,2012-13,5-10,176,PG,Baylor,Sr.,,36.0,35.0,1252,26.0,0.574,0.514,0.484,0.474,749.0,2.2,10.3,6.2,40.7,2.5,0.0,16.4,29.5,5.3,1.6,7.0,0.222,9.8,0.8,10.6,117.5,100.1,2.09,8,10.5,0.0,.021,-4.4,-0.1,+36.8
Myck Kabongo,2012-13,6-2,180,PG,Texas,So.,10.0,11.0,11.0,410,20.2,0.5489999999999999,0.455,0.245,0.7,172.0,2.0,13.6,7.7,33.5,3.2,0.0,20.2,22.8,0.9,0.7,1.6,0.156,4.1,2.6,6.7,108.1,96.5,1.65,0,0,0,0,0,0,0
Erik Murphy,2012-13,6-10,240,PF,Florida,Sr.,42.0,36.0,34.0,952,24.4,0.643,0.629,0.5,0.16,394.0,7.8,19.2,13.5,11.0,1.5,3.1,13.0,22.5,3.6,2.4,6.0,0.253,7.8,4.6,12.4,124.6,87.0,0.98,24,2.6,-0.1,-0.055,-8.6,-0.1,-41.9
Kenny Kadji,2012-13,6-10,242,PF/C,Miami,Sr.,36.0,36.0,36.0,1047,21.4,0.5589999999999999,0.536,0.375,0.34700000000000003,427.0,6.6,22.1,14.3,6.2,0.8,4.9,13.2,24.7,2.5,2.0,4.5,0.172,2.8,2.9,5.7,109.6,94.1,0.48,0,0,0,0,0,0,0
Trevor Mbakwe,2012-13,6-8,236,PF/C,Minnesota,Sr.,92.0,34.0,22.0,847,24.9,0.586,0.565,0.005,0.738,332.0,15.7,27.2,21.3,9.6,1.7,6.7,19.5,21.7,2.1,1.7,3.9,0.183,3.3,5.4,8.7,111.8,92.4,0.53,0,0,0,0,0,0,0
Rodney Williams,2012-13,6-7,200,SF,Minnesota,Sr.,43.0,33.0,33.0,930,18.7,0.515,0.485,0.16399999999999998,0.424,326.0,9.5,12.4,10.9,13.0,1.8,5.5,14.1,20.7,2.0,1.2,3.2,0.136,2.9,2.5,5.4,110.3,100.8,1.06,0,0,0,0,0,0,0
DeShaun Thomas,2012-13,6-6,220,SF/PF,Ohio State,Jr.,19.0,37.0,37.0,1309,24.2,0.551,0.506,0.358,0.29,651.0,5.8,15.0,10.3,8.6,0.9,1.0,7.3,29.1,4.8,2.0,6.9,0.209,6.8,0.3,7.1,116.7,97.6,0.92,0,0,0,0,0,0,0
Ryan Kelly,2012-13,6-11,230,PF,Duke,Sr.,11.0,23.0,23.0,664,23.5,0.586,0.535,0.392,0.401,286.0,6.9,15.4,11.2,11.0,1.4,5.4,8.4,21.4,2.4,1.1,3.5,0.21,6.5,4.8,11.3,124.5,96.5,1.65,163,19.2,3.0,.046,-2.6,-0.5,+3.7
Archie Goodwin,2012-13,6-5,189,SG,Kentucky,Fr.,12.0,33.0,33.0,1048,16.9,0.509,0.464,0.179,0.594,467.0,5.6,11.2,8.5,16.8,2.1,1.4,18.1,27.2,1.6,1.5,3.1,0.117,1.2,1.2,2.4,100.1,99.1,0.87,165,14.5,1.1,.022,-3.0,-0.6,-8.5
Grant Jerrett,2012-13,6-10,232,PF,Arizona,Fr.,10.0,34.0,2.0,606,16.6,0.535,0.513,0.513,0.14300000000000002,170.0,7.6,17.9,12.7,5.7,1.6,5.8,10.4,15.6,1.2,1.1,2.3,0.15,2.7,4.7,7.4,115.8,95.1,0.95,8,6.4,-0.1,-0.128,-10.8,-0.1,-20.3
Ray McCallum,2012-13,6-1,190,PG,Detroit,Jr.,24.0,33.0,33.0,1208,25.7,0.578,0.539,0.298,0.47,617.0,4.0,14.3,8.7,23.8,3.0,1.8,11.3,24.4,4.7,1.3,6.0,0.2,6.5,0.5,7.1,121.5,102.3,2.16,154,18.2,2.1,.035,-2.6,-0.4,-4.3
Dewayne Dedmon,2012-13,6-11,240,C,USC,Jr.,,31.0,29.0,691,20.1,0.524,0.5,0.017,0.267,213.0,11.7,26.6,18.9,5.8,2.9,10.0,19.8,18.5,0.6,1.6,2.2,0.127,-0.2,8.4,8.2,98.2,89.8,0.39,394,18.3,17.6,.118,-1.1,1.6,+1.4
Carrick Felix,2012-13,6-6,203,SG/SF,Arizona State,Sr.,,35.0,34.0,1235,21.5,0.586,0.569,0.368,0.32299999999999995,481.0,7.1,20.0,13.6,9.6,2.4,3.2,13.8,21.3,3.0,2.1,5.1,0.165,3.8,2.8,6.6,112.7,96.2,0.81,7,5.4,0.0,.057,-3.4,0.0,+8.6
Peyton Siva,2012-13,6-1,181,PG,Louisville,Sr.,31.0,40.0,40.0,1247,17.5,0.513,0.459,0.384,0.285,463.0,1.1,8.1,4.5,34.3,4.3,0.6,21.3,20.0,2.3,3.0,5.3,0.17,4.0,3.7,7.7,106.6,89.1,2.15,24,9.3,-0.2,-0.032,-6.4,-0.2,-3.4
Andre Roberson,2012-13,6-7,206,SF/PF,Colorado,Jr.,153.0,31.0,30.0,1036,21.9,0.524,0.515,0.211,0.35600000000000004,348.0,10.6,29.4,20.0,9.4,3.9,4.4,18.7,19.9,1.4,2.9,4.3,0.166,2.1,7.7,9.8,102.1,84.5,0.59,295,22.5,12.7,.092,-0.5,2.5,+6.4
Solomon Hill,2012-13,6-7,226,SF,Arizona,Sr.,48.0,35.0,35.0,1154,20.1,0.579,0.541,0.423,0.359,468.0,6.6,13.9,10.2,16.8,2.1,1.8,16.0,21.4,3.3,1.8,5.1,0.17600000000000002,5.9,3.4,9.3,116.3,97.7,1.23,359,22.0,10.5,.064,-2.0,-0.1,-1.7
Adonis Thomas,2012-13,6-6,232,SF,Memphis,So.,8.0,36.0,36.0,1056,15.6,0.482,0.439,0.232,0.295,409.0,6.1,12.0,9.0,12.4,1.3,2.4,11.7,22.9,1.7,1.5,3.2,0.123,-0.1,1.1,1.0,104.1,98.9,1.19,6,6.2,0.0,.001,-6.2,0.0,+20.9
Jackie Carmichael,2012-13,6-9,240,PF,Illinois State,Sr.,,33.0,32.0,1009,27.3,0.568,0.53,0.027000000000000003,0.535,526.0,9.4,26.6,17.8,6.3,1.8,7.4,13.2,28.9,2.9,2.0,4.9,0.195,0.9,3.3,4.2,109.8,92.8,0.36,0,0,0,0,0,0,0
Vander Blue,2012-13,6-5,197,PG/SG,Marquette,Jr.,30.0,34.0,34.0,1123,17.1,0.542,0.504,0.328,0.315,443.0,2.3,10.3,6.3,12.8,2.0,0.0,14.6,25.7,2.3,1.1,3.5,0.124,3.7,0.1,3.9,106.5,103.0,0.78,10,13.4,-0.4,-0.144,-9.8,-0.3,-2.5
Amath Mbaye,2012-13,6-9,215,SF,Oklahoma,Jr.,,32.0,32.0,800,17.2,0.521,0.483,0.159,0.295,303.0,7.8,17.0,12.2,6.4,1.6,3.2,16.0,23.4,1.1,1.1,2.2,0.111,0.8,2.4,3.2,100.8,99.1,0.41,0,0,0,0,0,0,0
Brandon Paul,2012-13,6-4,200,SG,Illinois,Sr.,50.0,36.0,34.0,1153,21.8,0.537,0.486,0.523,0.449,569.0,2.1,15.9,8.4,19.6,2.3,2.3,14.7,29.2,3.1,1.5,4.6,0.158,5.8,1.9,7.6,107.8,100.0,1.02,64,9.0,0.5,.045,-3.5,-0.2,-3.3
DJ Stephens,2012-13,6-5,188,SG/SF,Memphis,Sr.,,36.0,28.0,851,24.8,0.672,0.6679999999999999,0.212,0.4,252.0,10.2,23.1,16.6,5.2,2.2,11.4,10.6,13.0,2.5,2.2,4.6,0.217,3.3,8.2,11.5,134.9,87.3,1.0,0,0,0,0,0,0,0
Colton Iverson,2012-13,7-0,263,PF/C,Colorado State,Sr.,151.0,35.0,35.0,1033,27.4,0.602,0.596,0.0,0.723,477.0,13.3,28.2,20.4,9.9,1.2,2.9,14.3,23.8,3.9,1.8,5.7,0.219,5.5,2.7,8.2,120.4,95.6,0.67,0,0,0,0,0,0,0
Richard Howell,2012-13,6-7,250,PF/C,NC State,Sr.,60.0,35.0,35.0,1105,24.8,0.5870000000000001,0.57,0.0,0.38,467.0,14.6,26.0,20.5,10.1,1.9,2.8,13.1,19.8,3.7,1.7,5.4,0.195,5.4,3.1,8.5,122.2,97.9,1.05,0,0,0,0,0,0,0
Mike Muscala,2012-13,6-11,230,PF/C,Bucknell,Sr.,,34.0,34.0,1079,35.7,0.575,0.513,0.036000000000000004,0.509,624.0,11.8,31.1,21.8,18.5,1.0,7.8,9.5,31.6,5.3,3.0,8.3,0.307,5.7,6.0,11.7,121.0,84.5,1.34,348,15.5,13.0,.116,-0.3,2.4,-2.2
Michael Snaer,2012-13,6-5,200,SG,Florida State,Sr.,19.0,33.0,33.0,1079,18.6,0.565,0.511,0.449,0.389,465.0,2.7,14.9,8.8,17.7,1.8,1.5,17.4,25.5,2.4,0.8,3.2,0.119,4.3,0.1,4.5,106.9,105.7,0.9,0,0,0,0,0,0,0
BJ Young,2012-13,6-3,179,SG,Arkansas,So.,,31.0,25.0,866,20.5,0.509,0.48,0.274,0.317,454.0,3.9,11.6,7.4,26.8,1.4,1.0,12.2,29.4,2.0,0.9,2.9,0.134,4.2,-1.0,3.2,105.2,103.2,1.64,0,0,0,0,0,0,0
Brandon Davies,2012-13,6-10,242,PF,BYU,Sr.,,36.0,36.0,1054,27.5,0.569,0.527,0.032,0.581,603.0,7.7,24.0,15.5,17.5,2.6,3.6,14.1,29.8,3.5,2.0,5.5,0.208,3.3,4.0,7.3,112.0,94.2,0.96,78,12.8,0.3,.016,-5.5,-0.9,-0.4
Arsalan Kazemi,2012-13,6-7,230,PF,Oregon,Sr.,154.0,35.0,27.0,1016,24.4,0.627,0.595,0.005,0.795,340.0,11.5,31.5,21.2,9.2,4.1,2.4,16.6,15.2,2.7,3.0,5.7,0.226,4.3,7.4,11.7,123.3,82.9,0.92,0,0,0,0,0,0,0
Seth Curry,2012-13,6-2,180,PG/SG,Duke,Sr.,,35.0,35.0,1130,22.7,0.617,0.5770000000000001,0.512,0.358,531.0,2.2,7.3,4.8,9.7,1.6,0.5,7.8,24.5,4.5,1.2,5.7,0.201,8.4,0.4,8.8,124.8,102.4,1.29,251,22.3,12.7,.109,0.5,3.5,+0.8
Rodney McGruder,2012-13,6-4,205,SG,Kansas State,Sr.,97.0,35.0,34.0,1171,21.5,0.528,0.4970000000000001,0.329,0.253,500.0,7.3,13.0,9.9,13.5,2.4,0.9,10.1,25.4,3.5,1.8,5.2,0.179,5.5,1.6,7.2,113.9,97.9,1.22,212,21.5,6.5,.068,-2.2,-0.2,-1.7
Alex Oriakhi,2012-13,6-9,255,PF/C,Missouri,Sr.,15.0,34.0,34.0,878,27.2,0.674,0.639,0.0,0.657,361.0,14.1,23.7,18.9,2.6,1.3,6.4,14.2,18.5,3.4,1.6,5.1,0.23,4.8,3.8,8.6,131.6,94.1,0.26,0,0,0,0,0,0,0
Will Cherry,2012-13,6-1,181,PG,Montana,Sr.,,22.0,21.0,723,20.6,0.524,0.45,0.362,0.557,314.0,3.4,13.8,8.7,25.9,3.6,1.2,17.2,26.1,1.5,1.0,2.5,0.13699999999999998,1.4,0.9,2.3,104.7,99.5,1.48,8,8.6,0.0,-0.021,-6.0,-0.1,-9.2
CJ Aiken,2012-13,6-9,200,SF/PF,St. Joseph's,Jr.,,31.0,27.0,983,20.1,0.585,0.541,0.355,0.3720000000000001,294.0,5.6,15.7,10.7,6.4,1.0,8.5,10.7,17.0,2.3,1.2,3.5,0.14400000000000002,2.1,4.2,6.3,118.5,100.6,0.88,0,0,0,0,0,0,0
Elias Harris,2012-13,6-7,240,SF/PF,Gonzaga,Sr.,,34.0,33.0,944,27.7,0.5770000000000001,0.513,0.139,0.5760000000000001,475.0,9.5,23.5,16.8,11.1,2.6,2.4,12.3,26.9,3.8,2.3,6.1,0.258,4.5,4.0,8.4,120.5,88.4,0.88,2,5.5,0.0,.018,0.3,0.0,-7.7
Phil Pressey,2012-13,5-11,177,PG,Missouri,Jr.,52.0,34.0,34.0,1151,16.6,0.476,0.4370000000000001,0.379,0.272,489.0,2.6,8.6,5.7,37.8,3.1,0.2,22.1,23.2,1.9,1.5,3.4,0.117,3.1,1.5,4.5,102.3,100.5,2.0,148,13.6,0.8,.018,-2.7,-0.4,+3.8
Derrick Nix,2012-13,6-9,270,PF/C,Michigan State,Sr.,80.0,36.0,34.0,994,20.5,0.552,0.506,0.0,0.5529999999999999,363.0,9.9,19.5,14.7,11.7,2.4,0.6,14.0,19.9,2.5,2.1,4.6,0.184,3.7,3.9,7.6,114.6,92.2,1.06,0,0,0,0,0,0,0
Kevin Parrom,2012-13,6-6,220,SG/SF,Arizona,Sr.,108.0,35.0,12.0,825,20.3,0.616,0.586,0.522,0.335,302.0,9.1,17.5,13.3,16.0,1.5,1.0,13.6,17.0,2.8,1.2,4.0,0.195,7.1,2.8,9.9,128.7,98.1,1.81,0,0,0,0,0,0,0
Jack Cooley,2012-13,6-9,245,PF,Notre Dame,Sr.,117.0,35.0,35.0,1026,28.4,0.612,0.58,0.006999999999999999,0.528,444.0,17.4,26.5,21.9,6.3,1.4,4.0,11.8,22.8,4.1,1.8,6.0,0.232,5.8,2.8,8.6,125.2,95.3,0.58,23,7.6,0.5,.137,-3.1,0.0,+2.6
Durand Scott,2012-13,6-5,203,SG,Miami,Sr.,26.0,33.0,32.0,1142,18.4,0.544,0.506,0.297,0.328,427.0,3.3,10.8,7.0,15.6,2.8,0.3,14.0,21.9,2.6,1.8,4.4,0.153,4.1,2.9,7.0,110.2,97.4,1.32,0,0,0,0,0,0,0
Christian Watford,2012-13,6-9,230,SF,Indiana,Sr.,38.0,36.0,35.0,1007,20.3,0.598,0.532,0.424,0.539,404.0,6.2,20.4,13.7,5.8,1.4,1.7,13.3,21.5,3.3,2.1,5.3,0.211,5.0,2.6,7.6,122.0,92.3,0.54,0,0,0,0,0,0,0
Brandon Triche,2012-13,6-2,210,PG/SG,Syracuse,Sr.,134.0,40.0,40.0,1348,17.0,0.518,0.471,0.382,0.378,549.0,4.7,7.1,5.9,21.9,2.3,0.5,17.2,23.7,2.8,2.1,4.9,0.145,4.5,1.5,6.0,106.3,97.3,1.32,0,0,0,0,0,0,0
Elijah Johnson,2012-13,6-2,195,PG/SG,Kansas,Sr.,24.0,37.0,36.0,1146,11.8,0.496,0.461,0.476,0.242,404.0,1.2,9.8,5.9,27.1,1.8,0.7,24.0,21.5,0.8,1.9,2.7,0.096,1.2,1.8,3.1,95.2,96.3,1.46,0,0,0,0,0,0,0
Kenny Boynton,2012-13,6-2,190,PG/SG,Florida,Sr.,8.0,37.0,37.0,1170,17.8,0.534,0.49,0.601,0.274,434.0,2.1,10.1,6.1,16.6,1.7,0.3,10.3,21.6,3.2,2.3,5.6,0.191,5.4,2.5,7.9,116.3,92.8,2.12,0,0,0,0,0,0,0
Devin Booker,2012-13,6-8,250,PF/C,Clemson,Sr.,95.0,31.0,31.0,988,22.6,0.568,0.5479999999999999,0.038,0.473,388.0,11.3,18.3,14.7,6.6,1.2,3.9,14.2,23.2,2.5,1.5,4.0,0.161,2.1,2.2,4.3,111.1,98.1,0.44,0,0,0,0,0,0,0
Ed Daniel,2012-13,6-7,225,SF/PF,Murray State,Sr.,,31.0,31.0,918,27.1,0.5870000000000001,0.562,0.021,0.938,419.0,15.5,26.1,20.7,7.7,2.4,5.8,15.1,22.8,3.1,1.9,5.0,0.21899999999999997,2.3,0.9,3.2,118.1,91.7,0.53,0,0,0,0,0,0,0
Marshawn Powell,2012-13,6-7,240,PF,Arkansas,Jr.,61.0,32.0,31.0,819,24.4,0.5479999999999999,0.525,0.217,0.373,419.0,7.9,17.8,12.4,11.8,2.6,5.0,12.1,28.5,2.1,1.4,3.6,0.174,3.8,2.5,6.3,108.4,95.8,0.74,0,0,0,0,0,0,0
Joel Embiid,2013-14,7-0,250,C,Kansas,Fr.,23.0,28.0,20.0,647,28.2,0.655,0.629,0.029,0.836,307.0,12.7,27.3,20.5,11.5,2.3,11.7,21.6,23.4,1.8,1.7,3.4,0.213,4.7,10.2,14.9,116.6,90.9,0.58,202,30.6,22.4,.174,4.5,10.0,+9.7
Jabari Parker,2013-14,6-9,240,SF/PF,Duke,Fr.,5.0,35.0,35.0,1074,28.4,0.5579999999999999,0.511,0.212,0.429,623.0,11.4,23.1,17.1,8.6,2.1,4.0,11.9,32.7,3.6,1.9,5.5,0.205,4.3,2.3,6.6,115.0,99.3,0.51,280,29.3,12.8,.075,-0.9,2.3,-2.7
Andrew Wiggins,2013-14,6-8,200,SF,Kansas,Fr.,1.0,35.0,35.0,1148,21.4,0.563,0.499,0.299,0.5379999999999999,564.0,8.4,12.3,10.4,9.2,2.1,3.1,13.1,26.3,3.2,1.7,4.9,0.17,5.4,3.0,8.5,116.1,102.8,0.68,454,35.8,15.0,.044,-1.9,0.2,+2.6
Marcus Smart,2013-14,6-3,227,PG,Oklahoma State,So.,9.0,31.0,31.0,1014,26.9,0.552,0.486,0.425,0.648,589.0,5.1,14.9,10.2,30.1,5.0,1.9,14.0,29.2,3.1,2.5,5.6,0.22,8.0,5.5,13.5,114.3,92.3,1.8,394,29.0,20.3,.086,-0.3,4.9,+2.0
Julius Randle,2013-14,6-9,250,PF,Kentucky,Fr.,2.0,40.0,40.0,1233,24.5,0.5670000000000001,0.505,0.046,0.7390000000000001,599.0,13.3,24.7,19.2,10.0,1.0,2.6,16.1,25.4,3.5,2.4,5.9,0.191,4.2,3.0,7.1,115.9,97.8,0.56,375,29.2,20.5,.090,-0.5,4.1,-2.8
Noah Vonleh,2013-14,6-9,247,PF,Indiana,Fr.,10.0,30.0,29.0,794,22.2,0.604,0.56,0.153,0.62,321.0,10.8,27.3,19.4,4.9,1.9,5.4,18.6,21.4,1.6,2.0,3.6,0.182,1.2,4.9,6.1,113.0,91.7,0.28,332,17.0,9.3,.079,-2.3,-0.5,-1.7
Zach LaVine,2013-14,6-6,180,PG/SG,UCLA,Fr.,52.0,37.0,1.0,904,14.6,0.545,0.524,0.444,0.236,324.0,2.4,9.5,6.1,12.6,2.1,0.8,11.6,20.1,1.4,1.2,2.5,0.111,2.8,0.7,3.5,109.1,104.8,1.57,353,30.8,12.0,.053,-0.6,3.8,-4.6
